,delivery_id,pickup_lat_x,pickup_lon_x,pickup_zipcode,dropoff_lat_x,dropoff_lon_x,dropoff_zipcode,customer_id,jumpman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat_y,pickup_lon_y,dropoff_lat_y,dropoff_lon_y,when_the_delivery_started,when_the_Jumpman_arrived_at_pickup,when_the_Jumpman_left_pickup,when_the_Jumpman_arrived_at_dropoff
904,1473179.0,40.770674226,-73.9661147561,10021.0,40.762473299999996,-73.97750740000001,10019.0,71489,108006,bicycle,Maison Ladurée,Dessert,Citron,1.0,Macaroons (Individual),,40.770674225957706,-73.9661147560962,40.762473299999996,-73.97750740000001,2014-10-28 12:24:11.333165,2014-10-28 12:29:57.336729,2014-10-28 12:41:16.575493,2014-10-28 12:50:07.985530
905,1293591.0,40.7320637606,-73.99615466590001,10003.0,40.7045575,-74.0075814,10005.0,175290,30743,bicycle,Otto Enoteca Pizzeria,Italian,Bucatini Alla Amatriciana,1.0,Pasta,,40.7320637605782,-73.996154665947,40.7045575,-74.0075814,2014-10-04 14:58:59.015821,2014-10-04 15:08:01.538524,2014-10-04 15:36:09.284573,2014-10-04 15:57:01.485257
906,1462911.0,40.735676762,-73.99382952810001,10003.0,40.798550299999995,-73.9407595,10029.0,339144,118707,car,Hu Kitchen,Gluten-Free,Organic Baked Chicken Tenders (Grain Free),1.0,Prepared Food,,40.735676762017995,-73.99382952806859,40.798550299999995,-73.9407595,2014-10-26 19:44:54.663025,2014-10-26 19:55:17.820992,2014-10-26 20:37:06.207703,2014-10-26 21:04:54.104669
907,1275397.0,40.775764315,-73.9802062511,10023.0,40.777954,-73.959343,10028.0,77371,137652,bicycle,Magnolia Bakery,Dessert,Vanilla Cake,3.0,Classic Cakes,,40.7757643150214,-73.98020625114441,40.777954,-73.959343,2014-10-01 20:20:27.905544,2014-10-01 20:24:31.785931,2014-10-01 20:41:00.049934,2014-10-01 20:50:40.868146
908,1360195.0,40.7317954706,-73.9856725931,10003.0,40.7515051822,-73.9909987897,10001.0,109271,5935,bicycle,Momofuku Milk Bar,Dessert,6 Cookies,1.0,Cookies,,40.7317954706149,-73.9856725931168,40.7515051821626,-73.99099878973699,2014-10-14 11:01:56.453087,2014-10-14 11:09:39.089093,2014-10-14 11:18:18.850771,2014-10-14 11:37:15.893800
909,1346192.0,40.726109657100004,-74.00249186319999,10012.0,40.723324,-73.99133499999999,10002.0,55334,62860,bicycle,Blue Ribbon Sushi,Japanese,Shime Saba Shiraeta Konbu,1.0,Hakozushi (Box Sushi),0 days 00:07:13.587099000,40.72610965706011,-74.0024918632005,40.723324,-73.99133499999999,2014-10-12 14:20:16.373257,2014-10-12 14:28:16.037435,2014-10-12 14:44:20.045471,2014-10-12 14:52:41.287514
910,1409216.0,40.715279327800005,-74.0148603916,10282.0,40.724882,-74.0101,10013.0,64387,165169,walker,Shake Shack,Burger,Cheese Fries,1.0,Fries,,40.7152793278103,-74.01486039161679,40.724882,-74.0101,2014-10-20 16:10:25.040361,2014-10-20 16:13:31.904766,2014-10-20 16:33:21.917185,2014-10-20 16:40:56.479101
911,1274372.0,40.723019825,-73.99585400000001,10012.0,40.720479,-74.001549,10013.0,82041,133293,bicycle,Parm,Italian,Meatball Parm,1.0,Sandwiches,0 days 00:02:31.470754000,40.723019825,-73.99585400000001,40.720479,-74.001549,2014-10-01 17:57:34.871703,2014-10-01 17:57:34.041223,2014-10-01 18:09:53.957556,2014-10-01 18:20:05.578047
912,1469937.0,40.7297909,-74.00058929999999,10012.0,40.7455085,-73.9905429,10001.0,314891,84770,bicycle,Insomnia Cookies,Bakery,Sugar,2.0,Cookies and Brownies,,40.7297909,-74.00058929999999,40.7455085,-73.9905429,2014-10-27 19:35:23.468442,2014-10-27 19:38:55.930156,2014-10-27 19:48:46.102863,2014-10-27 20:01:01.813207
913,1276856.0,40.7544649092,-73.97314569859999,10017.0,40.7752637204,-73.9897596294,10069.0,327651,20962,walker,Donburi-ya,Japanese,Kurobuta Sausage,1.0,Grilled & Sauteed,0 days 00:02:54.775469000,40.7544649092204,-73.9731456986137,40.775263720444606,-73.98975962942521,2014-10-01 23:05:24.319960,2014-10-01 23:13:07.500179,2014-10-01 23:23:26.855042,2014-10-01 23:42:19.175294
914,1420682.0,40.7459631081,-74.0016972918,10011.0,40.7442036,-73.98535859999998,10016.0,114085,60761,bicycle,The Meatball Shop,Italian,Chicken,1.0,Naked Balls,0 days 00:06:46.541771000,40.7459631080988,-74.001697291846,40.7442036,-73.98535859999998,2014-10-22 13:26:27.613189,2014-10-22 13:36:38.949222,2014-10-22 13:50:12.465625,2014-10-22 13:59:10.413678
915,1310036.0,40.7389170965,-74.00034298060001,10011.0,40.7679504415,-73.98342065899999,10019.0,365401,146510,bicycle,Dirty Bird To Go (archived),American,Cole Slaw,1.0,Sides,0 days 00:05:27.233473000,40.73891709652379,-74.00034298062329,40.7679504415014,-73.9834206590417,2014-10-06 20:29:37.421635,2014-10-06 20:37:34.358461,2014-10-06 21:04:15.494408,2014-10-06 21:11:37.734747
916,1389157.0,40.727282,-74.001756,10012.0,40.74745,-74.002486,10011.0,42052,122837,bicycle,Pepe Rosso To Go,Italian,Fusilli with Seasonal Vegetables,1.0,Paste,0 days 00:03:22.414797000,40.727282,-74.001756,40.74745,-74.002486,2014-10-18 15:13:25.264638,2014-10-18 15:17:28.648122,2014-10-18 15:25:44.359438,2014-10-18 15:42:08.980112
917,1475256.0,40.7146383077,-74.00833613489999,10007.0,40.724882,-74.0101,10013.0,64387,119255,walker,Postmates General Store (deprecated),Convenience Store,Neosporin (.5 oz.),1.0,First-Aid,,40.714638307701996,-74.00833613491821,40.724882,-74.0101,2014-10-28 19:19:01.997059,,,2014-10-28 20:16:27.874696
918,1326839.0,40.723955,-73.99182900000001,10002.0,40.727028600000004,-73.9854043,10009.0,190018,157086,car,Whole Foods Market,Grocery Store,Choc Wafer Bars W/peanut Butter,1.0,Candy & Chocolate,,40.723955,-73.99182900000001,40.727028600000004,-73.9854043,2014-10-09 22:04:07.604893,2014-10-09 22:08:00.148762,2014-10-09 22:47:51.627705,2014-10-09 22:53:33.746202
919,1346560.0,40.7233397175,-73.99457216260001,10012.0,40.722057622,-73.9967725964,10012.0,63020,15291,car,Juice Press,Juice Bar,The Guru,2.0,Raw Superfood Smoothies,,40.723339717513205,-73.9945721626282,40.7220576220074,-73.99677259637821,2014-10-12 14:53:01.681690,2014-10-12 15:10:43.380914,2014-10-12 15:27:33.233262,2014-10-12 15:33:32.820783
920,1279990.0,40.7714912475,-73.9563341451,10075.0,40.7798,-73.957061,10028.0,85091,105178,bicycle,The Meatball Shop,Italian,Ice Cream Sandwich,1.0,Desserts,0 days 00:03:11.391661000,40.7714912475203,-73.9563341450898,40.7798,-73.957061,2014-10-02 16:55:27.067654,2014-10-02 17:11:42.488064,2014-10-02 17:22:33.302186,2014-10-02 17:46:35.096323
921,1297163.0,40.7199660176,-74.0085433032,10013.0,40.7386380181,-74.0018673437,10011.0,121663,142140,car,Bubby's ,American,Chocolate Chip,2.0,Cookies,0 days 00:02:54.061170000,40.719966017587,-74.0085433031903,40.7386380180925,-74.0018673437381,2014-10-04 22:44:19.208826,2014-10-04 22:55:37.046438,2014-10-04 23:09:57.120678,2014-10-04 23:23:39.626489
922,1317752.0,40.721432,-74.001289,10013.0,40.7297698167,-74.0072665723,10014.0,121905,84093,bicycle,Antique Garage,Italian,,,,0 days 00:06:56.699105000,40.721432,-74.001289,40.7297698167449,-74.0072665722651,2014-10-08 11:56:31.976747,2014-10-08 12:07:02.315641,2014-10-08 12:14:23.246490,2014-10-08 12:25:42.638840
923,1363596.0,40.7400347309,-73.9841276407,10010.0,40.7346535909,-73.9893133131,10003.0,156979,113822,bicycle,Ralph's Famous Italian Ices,Ice Cream,,,,,40.7400347309033,-73.9841276407242,40.734653590914505,-73.9893133131428,2014-10-14 21:28:57.369966,2014-10-14 21:32:00.563117,2014-10-14 21:44:46.869272,2014-10-14 21:49:31.142826
924,1460674.0,40.757595135100004,-73.9868688583,10036.0,40.7467444,-73.9820939,10016.0,361220,108297,bicycle,Carmine's,Italian,Veal Parmigiana,1.0,Veal,0 days 00:03:56.950310000,40.7575951351054,-73.9868688583374,40.7467444,-73.9820939,2014-10-26 17:25:37.782084,2014-10-26 17:27:22.247835,2014-10-26 17:41:21.861581,2014-10-26 17:54:02.277251
925,1364533.0,40.756803999999995,-73.988803,10036.0,40.7765968,-73.9763193,10023.0,369809,83565,bicycle,Five Guys Burgers and Fries,Burger,Cajun Fries,1.0,Fries,,40.756803999999995,-73.988803,40.7765968,-73.9763193,2014-10-14 23:11:26.992190,2014-10-14 23:34:47.622859,2014-10-14 23:42:59.345669,2014-10-14 23:58:15.218692
926,1370574.0,40.738263126199996,-73.98783810409999,10003.0,40.74184,-74.002787,10011.0,139626,101359,bicycle,L'Express,French,Dinner Lamb Burger,2.0,Dinner Main Courses,,40.7382631261951,-73.98783810408901,40.74184,-74.002787,2014-10-15 22:28:48.934892,2014-10-15 22:32:02.917017,2014-10-15 23:00:34.268631,2014-10-15 23:10:06.073874
927,1343080.0,40.716206444899996,-73.9596023042,11249.0,40.709720000000004,-73.938612,11206.0,138408,69889,bicycle,Postmates General Store (deprecated),Convenience Store,Gatorade - White (20 oz.),1.0,Drinks,,40.716206444898,-73.9596023042297,40.709720000000004,-73.938612,2014-10-11 23:32:47.096166,2014-10-11 23:31:08.804954,2014-10-12 00:10:52.134294,2014-10-12 00:24:33.337954
928,1309412.0,40.7793732532,-73.955071354,10028.0,40.7730518,-73.95497540000001,10075.0,127294,138057,car,Barnes & Noble,Book Store,,,,,40.779373253154795,-73.9550713540174,40.7730518,-73.95497540000001,2014-10-06 19:07:20.970831,2014-10-06 19:06:50.311211,2014-10-06 19:24:10.283553,2014-10-06 19:32:08.938249
929,1386428.0,40.724340000000005,-73.99096,10003.0,40.7151704,-74.0116009,10007.0,47440,53095,bicycle,Blue Ribbon Fried Chicken,American,Tender,3.0,By the Piece,,40.724340000000005,-73.99096,40.7151704,-74.0116009,2014-10-18 01:06:12.075920,2014-10-18 01:14:06.415424,2014-10-18 01:22:56.523698,2014-10-18 01:40:33.041207
930,1364470.0,40.7281696571,-73.9879127111,10003.0,40.7752637204,-73.9897596294,10069.0,327651,62487,car,Pommes Frites,,Pommes Frites,1.0,Pommes Frites,,40.728169657139205,-73.9879127110934,40.775263720444606,-73.98975962942521,2014-10-14 23:00:35.266554,2014-10-14 23:04:17.143467,2014-10-14 23:28:39.182960,2014-10-14 23:58:29.181058
931,1459327.0,40.7760831939,-73.9621715765,10075.0,40.77788820000001,-73.9594553,10028.0,167986,152741,car,Serafina Fabulous Pizza,Italian,Penne Alla Stolichnaya,1.0,Pasta,0 days 00:07:11.516321000,40.776083193933,-73.9621715764623,40.77788820000001,-73.9594553,2014-10-26 15:30:49.425969,2014-10-26 15:35:37.474271,2014-10-26 15:52:50.431343,2014-10-26 15:59:06.999301
932,1287628.0,40.733230402800004,-73.9875930548,10003.0,40.7328132168,-73.9869499624,10003.0,317794,112257,bicycle,5 Napkin Burger,Burger,Sweet Potato Fries,1.0,Sides,0 days 00:05:33.518148000,40.7332304028387,-73.98759305477141,40.732813216824,-73.98694996242659,2014-10-03 18:16:31.579743,,,2014-10-03 18:42:46.766375
933,1352204.0,40.7157681635,-73.95993305430001,11211.0,40.7206981199,-73.95604398399999,11249.0,135079,53990,bicycle,Duane Reade,Drug Store,,,,,40.7157681634916,-73.9599330543318,40.720698119867,-73.95604398395571,2014-10-12 22:51:16.002546,2014-10-12 23:41:25.324093,2014-10-12 23:51:44.791269,2014-10-12 23:57:32.995675
934,1461630.0,40.732213,-73.988072,10003.0,40.7202117,-74.00213079999999,10013.0,275689,172301,car,Han Dynasty,Chinese,Crispy Rice Style,1.0,Entrees,0 days 00:09:39.377827000,40.732213,-73.988072,40.7202117,-74.00213079999999,2014-10-26 18:33:30.805231,,,2014-10-26 20:10:49.662469
935,1314211.0,40.779410999999996,-73.98354300000001,10023.0,40.776680999999996,-73.961403,10075.0,105665,67430,bicycle,Sushi Yasaka,,Spicy Salmon,1.0,Maki Rolls & Hand Rolls,0 days 00:06:10.395194000,40.779410999999996,-73.98354300000001,40.776680999999996,-73.961403,2014-10-07 17:32:27.891248,2014-10-07 17:46:49.754025,2014-10-07 17:54:08.995955,2014-10-07 18:07:40.878268
936,1369064.0,40.699855,-73.928287,11221.0,40.6958302344,-73.9311116841,11221.0,303258,152741,car,Archie's,,,,,,40.699855,-73.928287,40.695830234364294,-73.9311116841379,2014-10-15 19:53:11.028693,2014-10-15 20:02:35.225758,2014-10-15 20:27:26.374627,2014-10-15 20:31:35.952247
937,1287541.0,40.72828,-73.995722,10012.0,40.727405,-73.991802,10003.0,61630,147300,bicycle,Gristedes Supermarkets,,,,,,40.72828,-73.995722,40.727405,-73.991802,2014-10-03 18:10:25.477699,2014-10-03 18:14:48.720066,2014-10-03 18:40:36.674923,2014-10-03 18:54:34.687082
938,1405274.0,40.7231283099,-74.0020608902,10012.0,40.72081179999999,-73.996822,10012.0,82368,153795,bicycle,Momofuku Milk Bar (archived),Dessert,B'day Cake Truffles,3.0,Cake Truffles,,40.72312830991989,-74.00206089019771,40.72081179999999,-73.996822,2014-10-19 21:59:59.952887,2014-10-19 22:17:24.323376,2014-10-19 22:27:45.307556,2014-10-19 22:32:51.593121
939,1416734.0,40.747689661399995,-73.9863976093,10001.0,40.775207,-73.990227,10069.0,59674,119839,bicycle,Woorijip,Korean,Spicy Pork,1.0,Lunch Box,,40.747689661436205,-73.9863976093195,40.775207,-73.990227,2014-10-21 20:33:25.708016,2014-10-21 20:43:44.882921,2014-10-21 20:52:35.298252,2014-10-21 21:13:10.001653
940,1286089.0,40.724340000000005,-73.99096,10003.0,40.7385417,-73.9836395,10010.0,220186,118095,bicycle,Blue Ribbon Fried Chicken,American,5 Wing Lunchbox,1.0,"Lunchbox Special (M-F, 12PM-4PM)",,40.724340000000005,-73.99096,40.7385417,-73.9836395,2014-10-03 15:19:51.683202,2014-10-03 15:22:59.274913,2014-10-03 15:55:31.467590,2014-10-03 16:07:03.531039
941,1341372.0,40.7618366806,-73.9604037201,10065.0,40.76825529999999,-73.9655687,10065.0,325817,152676,bicycle,Sushi Seki (archived),Japanese,,,,,40.7618366806348,-73.9604037201156,40.76825529999999,-73.9655687,2014-10-11 20:18:51.295953,2014-10-11 20:30:45.796450,2014-10-11 20:59:05.412381,2014-10-11 21:13:52.760249
942,1392279.0,40.726109657100004,-74.00249186319999,10012.0,40.7451708,-73.99521379999999,10001.0,385350,39733,bicycle,Blue Ribbon Sushi,Japanese,Maguro,2.0,Taiseyo (Atlantic Ocean),0 days 00:05:05.550866000,40.72610965706011,-74.0024918632005,40.7451708,-73.99521379999999,2014-10-18 20:22:32.049380,2014-10-18 20:48:27.099345,2014-10-18 21:03:47.267633,2014-10-18 21:19:46.602153
943,1360937.0,40.7652989539,-73.97566795350001,10019.0,40.7640214,-73.9621214,10065.0,62667,104989,bicycle,Sarabeth's Restaurant,American,Adult Grilled Cheese,1.0,Main,0 days 00:10:49.984598000,40.765298953919796,-73.9756679534912,40.7640214,-73.9621214,2014-10-14 14:16:13.743615,,,2014-10-14 15:08:02.716706
944,1409873.0,40.7223070664,-73.987351656,10002.0,40.737766,-73.991871,10003.0,68167,134189,car,Katz's Delicatessen,,,,,,40.7223070663595,-73.9873516559601,40.737766,-73.991871,2014-10-20 18:31:45.231754,2014-10-20 18:37:29.168406,2014-10-20 19:03:17.948288,2014-10-20 19:21:57.438954
945,1300833.0,40.725884687,-73.9924478531,10012.0,40.7202265,-74.0021109,10013.0,70001,61900,bicycle,Mile End Deli,Deli,Breakfast Sandwich,1.0,Breakfast Menu,0 days 00:12:13.271907000,40.725884686994796,-73.99244785308841,40.7202265,-74.0021109,2014-10-05 14:53:11.759258,2014-10-05 15:02:02.263713,2014-10-05 15:13:21.910387,2014-10-05 15:30:03.765148
946,1449480.0,40.8180821,-73.9609373,10027.0,40.767119,-73.953867,10021.0,31805,139613,car,Dinosaur Bar-B-Que,BBQ,Bar-B-Que Pork Ribs,1.0,True Blue Bar-B-Que Pit Plates,0 days 00:10:22.966313000,40.8180821,-73.9609373,40.767119,-73.953867,2014-10-25 18:09:39.420977,2014-10-25 18:44:59.208032,2014-10-25 18:57:19.230839,2014-10-25 19:29:42.039688
947,1314087.0,40.7803338166,-73.98151362029999,10023.0,40.782587668000005,-73.976973435,10024.0,109405,140919,bicycle,Beacon Wines and Spirits,,,,,,40.7803338166178,-73.98151362034059,40.7825876679651,-73.976973434979,2014-10-07 16:55:09.158926,2014-10-07 17:09:26.270481,2014-10-07 17:18:43.763923,2014-10-07 17:24:52.780864
948,1368928.0,40.783256,-73.978169,10024.0,40.782587668000005,-73.976973435,10024.0,109405,115756,bicycle,Amsterdam Gourmet Deli,,,,,,40.783256,-73.978169,40.7825876679651,-73.976973434979,2014-10-15 19:39:42.806121,,,2014-10-15 20:29:14.445234
949,1470388.0,40.7193864133,-74.008692501,10013.0,40.7199811,-74.0107642,10013.0,336162,79847,bicycle,Nobu Next Door,Sushi,Salmon Tartar,1.0,Dinner Cold Dishes,0 days 00:07:01.652927000,40.7193864133494,-74.0086925010449,40.7199811,-74.0107642,2014-10-27 20:40:14.849560,2014-10-27 20:57:35.319157,2014-10-27 21:23:25.040369,2014-10-27 21:24:54.772452
950,1310443.0,40.7192689255,-74.0087498848,10013.0,40.7324282,-74.00805940000001,10014.0,94700,108647,bicycle,Tamarind TriBeCa,Indian,Roti,2.0,Roti Breads,0 days 00:04:40.257022000,40.719268925450294,-74.00874988480409,40.7324282,-74.00805940000001,2014-10-06 21:08:45.207210,2014-10-06 21:16:35.566231,2014-10-06 21:27:25.267600,2014-10-06 21:42:10.364644
951,1311185.0,40.7461312079,-73.9781033993,10016.0,40.7419646,-73.98618590000001,10010.0,120833,124602,car,Bareburger,Burger,Barest Burger,1.0,Bareburgers,0 days 00:05:58.115526000,40.7461312078528,-73.9781033992767,40.7419646,-73.98618590000001,2014-10-06 22:15:33.542530,2014-10-06 22:30:43.410337,2014-10-06 22:37:36.743953,2014-10-06 22:41:51.906090
952,1293377.0,40.715279327800005,-74.0148603916,10282.0,40.7172044767,-74.0150847558,10282.0,257285,118659,walker,Shake Shack,Burger,Fries,2.0,Fries,,40.7152793278103,-74.01486039161679,40.7172044767435,-74.01508475579159,2014-10-04 14:26:18.625539,2014-10-04 14:48:55.711086,2014-10-04 15:15:20.148418,2014-10-04 15:18:44.908842
953,1402634.0,40.747994,-73.987226,10001.0,40.747318,-74.003998,10011.0,186572,120179,car,Shanghai Mong,,,,,0 days 00:08:39.647193000,40.747994,-73.987226,40.747318,-74.003998,2014-10-19 19:44:37.890526,2014-10-19 20:12:21.315256,2014-10-19 20:24:10.623025,2014-10-19 20:35:20.932038
954,1325251.0,40.7714912475,-73.9563341451,10075.0,40.7655283144,-73.9628248323,10065.0,58533,57496,bicycle,The Meatball Shop,Italian,Sautéed Broccoli,1.0,Green Market,0 days 00:25:40.581204000,40.7714912475203,-73.9563341450898,40.7655283144162,-73.96282483233679,2014-10-09 19:19:25.605454,2014-10-09 19:41:29.851159,2014-10-09 19:56:20.140823,2014-10-09 20:05:53.595034
955,1369055.0,40.7213537497,-73.997525294,10012.0,40.746764399999996,-73.9903014,10001.0,97035,66416,bicycle,La Esquina Taqueria,,La Casa,1.0,Salads,0 days 00:04:54.431655000,40.721353749744104,-73.997525293959,40.746764399999996,-73.9903014,2014-10-15 19:52:54.833208,2014-10-15 20:04:40.135906,2014-10-15 20:11:00.253049,2014-10-15 20:31:48.361416
956,1370626.0,40.7183906144,-73.9911322627,10002.0,40.6910413631,-73.9897138769,11201.0,61675,165298,car,Williamsburg Pizza,,,,,0 days 00:03:56.734966000,40.7183906143741,-73.9911322626526,40.6910413631309,-73.9897138769238,2014-10-15 22:35:30.559693,2014-10-15 23:05:23.517370,2014-10-15 23:15:13.444677,2014-10-15 23:31:08.780839
957,1367483.0,40.7777451292,-73.9546170294,10028.0,40.7829948198,-73.9549283591,10128.0,371639,151467,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.777745129236706,-73.95461702943041,40.7829948197627,-73.9549283590857,2014-10-15 17:16:25.535675,2014-10-15 17:21:40.041917,2014-10-15 17:42:29.874507,2014-10-15 17:49:30.299636
958,1351649.0,40.7213537497,-73.997525294,10012.0,40.7190600085,-73.9487518185,11222.0,208186,53990,bicycle,La Esquina Taqueria,,Cochinita Pibil,1.0,Tacos,0 days 00:07:29.231988000,40.721353749744104,-73.997525293959,40.719060008452,-73.9487518184576,2014-10-12 22:02:01.446694,2014-10-12 22:13:42.421589,2014-10-12 22:27:02.606028,2014-10-12 23:09:38.767482
959,1347006.0,40.727518945199996,-73.9886713028,10003.0,40.7335399763,-73.9920905181,10003.0,374856,153795,bicycle,Mighty Quinn's BBQ,BBQ,Burnt End Baked Beans,1.0,Sides,,40.7275189451569,-73.98867130279541,40.7335399763306,-73.9920905181165,2014-10-12 15:26:49.597630,2014-10-12 15:32:03.281530,2014-10-12 15:50:22.346424,2014-10-12 15:59:17.432462
960,1408396.0,40.7506435923,-73.976141663,10017.0,40.775196,-73.98344,10023.0,41638,153795,bicycle,Num Pang Sandwich Shop,Asian,Five-Spiced Glazed Pork Belly,1.0,Seasonal Special Sandwiches,,40.7506435922568,-73.9761416630434,40.775196,-73.98344,2014-10-20 14:10:47.582609,2014-10-20 14:22:06.492262,2014-10-20 14:31:52.200406,2014-10-20 14:55:39.893974
961,1399930.0,40.736130877600004,-74.0006483042,10011.0,40.739346000000005,-74.002626,10011.0,40010,66004,bicycle,The Meatball Shop,American,Freshly-Milled Polenta,6.0,Stick To Your Bones,0 days 00:08:26.661909000,40.7361308776446,-74.00064830422971,40.739346000000005,-74.002626,2014-10-19 16:44:10.670523,2014-10-19 17:01:06.657412,2014-10-19 17:09:19.346872,2014-10-19 17:13:31.945384
962,1375289.0,40.727518945199996,-73.9886713028,10003.0,40.738787,-73.99374300000001,10011.0,43370,57496,bicycle,Mighty Quinn's BBQ,BBQ,Pomme Frites,1.0,Sides,,40.7275189451569,-73.98867130279541,40.738787,-73.99374300000001,2014-10-16 19:19:02.058904,,,2014-10-16 19:58:18.260733
963,1382655.0,40.7821167,-73.9807391,10024.0,40.770569860900004,-73.9630325453,10021.0,381020,116881,bicycle,RedFarm Broadway,Chinese,Pan-Fried Pork Buns (4),1.0,Dim Sum,0 days 00:15:49.824561000,40.7821167,-73.9807391,40.7705698608888,-73.9630325452696,2014-10-17 19:27:27.651499,2014-10-17 19:46:10.983752,2014-10-17 20:06:57.510021,2014-10-17 20:23:32.653634
964,1453807.0,40.732467529000004,-73.9932326896,10003.0,40.738403999999996,-73.984801,10010.0,381840,20962,walker,Il Cantinori,Italian,Pappardelle Alla Buttera,1.0,Menu,0 days 00:02:29.156532000,40.7324675290379,-73.9932326896279,40.738403999999996,-73.984801,2014-10-25 23:03:48.517783,2014-10-25 23:23:07.487418,2014-10-25 23:31:54.444036,2014-10-25 23:42:40.980975
965,1321950.0,40.764216999999995,-73.988321,10019.0,40.7637931,-73.9722014,10153.0,297232,53095,bicycle,Empanada Mama (closed),Mexican,Shredded Chicken,2.0,Oven Baked Wheat Flour,0 days 00:02:18.254003000,40.764216999999995,-73.988321,40.7637931,-73.9722014,2014-10-09 00:02:41.630180,2014-10-09 00:04:01.788562,2014-10-09 00:16:52.845172,2014-10-09 00:25:35.533145
966,1349255.0,40.745299312600004,-73.9791375808,10016.0,40.757719,-73.96609000000001,10022.0,66056,133293,bicycle,2nd Ave Deli,Deli,,,,0 days 00:04:22.356299000,40.7452993125706,-73.9791375808162,40.757719,-73.96609000000001,2014-10-12 19:20:53.848354,2014-10-12 19:53:51.502683,2014-10-12 20:04:42.373426,2014-10-12 20:14:55.659265
967,1474144.0,40.8180821,-73.9609373,10027.0,40.835133899999995,-73.94295799999999,10032.0,123780,143085,car,Dinosaur Bar-B-Que,BBQ,Creole Spiced Deviled Eggs,1.0,Small & Shared Plates,0 days 00:02:56.668243000,40.8180821,-73.9609373,40.835133899999995,-73.94295799999999,2014-10-28 15:36:29.496262,2014-10-28 16:05:55.636803,2014-10-28 16:17:45.865862,2014-10-28 16:29:37.786358
968,1288464.0,40.726109657100004,-74.00249186319999,10012.0,40.7223149,-74.0024307,10013.0,42018,125504,bicycle,Blue Ribbon Sushi,Japanese,Kyuri,2.0,Yasai (Vegetable Rolls),,40.72610965706011,-74.0024918632005,40.7223149,-74.0024307,2014-10-03 19:38:55.701968,2014-10-03 19:48:49.702862,2014-10-03 20:41:41.047047,2014-10-03 20:46:34.841490
969,1382322.0,40.7395064196,-73.9958840154,10011.0,40.7427418516,-73.9948581187,10011.0,91879,48430,bicycle,da Umberto,Italian,Spaghetti,1.0,Primi,0 days 00:29:30.622030000,40.739506419570105,-73.9958840154187,40.7427418516121,-73.9948581186762,2014-10-17 18:54:45.985486,2014-10-17 19:24:30.883900,2014-10-17 19:44:50.259696,2014-10-17 19:48:16.359176
970,1404174.0,40.7219795797,-73.9881482142,10002.0,40.7093232,-74.0158665,10280.0,122609,32580,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Yaki Salmon,1.0,Taiseyo (Atlantic Ocean),0 days 00:12:27.093681000,40.7219795797084,-73.9881482141556,40.7093232,-74.0158665,2014-10-19 21:01:27.739499,2014-10-19 21:23:56.233297,2014-10-19 21:37:15.644890,2014-10-19 21:49:34.227553
971,1445305.0,40.7445639163,-73.9966300529,10011.0,40.7452784,-73.9770541,10016.0,140984,140684,bicycle,Doughnut Plant Chelsea,Donut,Whole Milk,4.0,Milk,,40.7445639162888,-73.9966300528613,40.7452784,-73.9770541,2014-10-25 12:09:04.530171,2014-10-25 12:08:08.411920,2014-10-25 12:20:59.310028,2014-10-25 12:34:25.872685
972,1362244.0,40.7782889683,-73.95279830930001,10028.0,40.7735705842,-73.9462299553,10028.0,332279,134189,car,86 Street Photo,,,,,,40.778288968337606,-73.9527983092815,40.7735705841712,-73.9462299552503,2014-10-14 18:26:17.764450,2014-10-14 19:01:14.519391,2014-10-14 19:40:04.830113,2014-10-14 19:47:19.891137
973,1443129.0,40.763983,-73.981309,10001.0,40.740103000000005,-74.00619300000001,10014.0,80466,138061,car,Smoke Scene,,,,,,40.763983,-73.981309,40.740103000000005,-74.00619300000001,2014-10-24 23:48:19.672743,2014-10-24 23:57:49.151490,2014-10-25 00:09:09.743941,2014-10-25 00:32:25.385359
974,1447790.0,40.692146411799996,-73.9888653826,11201.0,40.7003262897,-73.9919332684,11201.0,99744,142140,car,Shake Shack,Burger,ShackBurger,1.0,Burgers,,40.6921464117756,-73.98886538260041,40.700326289669,-73.9919332683663,2014-10-25 15:37:42.926981,2014-10-25 15:59:42.176758,2014-10-25 16:26:17.704746,2014-10-25 16:37:51.082416
975,1449187.0,40.7471752262,-73.9855941414,10001.0,40.805815,-73.9400859,10035.0,40671,171534,bicycle,Mad for Chicken,,,,,0 days 00:03:47.687813000,40.7471752262231,-73.9855941414063,40.805815,-73.9400859,2014-10-25 17:41:22.541452,,,2014-10-25 19:14:13.290597
976,1439212.0,40.7604262679,-73.9683302481,10022.0,40.757719,-73.96609000000001,10022.0,81175,160489,bicycle,Crush Wine & Spirits,,,,,,40.7604262678655,-73.9683302481248,40.757719,-73.96609000000001,2014-10-24 18:07:56.954394,2014-10-24 18:08:22.286940,2014-10-24 18:29:12.780545,2014-10-24 18:37:09.009319
